Letter,Tot. SSE,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,"['A', 'H']","['B', 'K', 'P', 'R']","['C', 'D', 'G', 'O', 'Q']","['E', 'F', 'L']","['I', 'J', 'T']","['M', 'N']","['U', 'V', 'Y']","['W', 'X']","['S', 'Z']"
'D',0.0058948778995056598,0.0056500653059755974,0.11959138428351636,0.99959481203475309,0.0015408039590641318,0.99997478835725084,0.99890167515363792,0.98710096548899673,0.076368105499076563,0.97715878723618665,0.44113739094071253,3.8908077109219462e-05,0.00048210229661090032,0.00018614811326543842,0.95202353041363641,4.5226072247361119e-05,6.708559262272105e-05,0.00019739380015118533,2.881347910515778e-06,0.039639190593884613,0.0045186225861562615,7.3625724737855466e-07,0.0189509132166806,0.001809287265605421,0.0078108703215462412,0.02361728306568962,0.00055925874805706939,0.00032482557168054925,5.2426993782728283e-06,0.00057812123353757688,0.00015034858412364406,0.021921984222056472,0.0013977734997425498,0.019562474793442565,0.0024556192893211599,0.012162220179528515,2.0001896084043819e-06
'D',0.0058948778995056598,0.0056500653059755974,0.11959138428351636,0.99959481203475309,0.0015408039590641318,0.99997478835725084,0.99890167515363792,0.98710096548899673,0.076368105499076563,0.97715878723618665,0.44113739094071253,3.8908077109219462e-05,0.00048210229661090032,0.00018614811326543842,0.95202353041363641,4.5226072247361119e-05,6.708559262272105e-05,0.00019739380015118533,2.881347910515778e-06,0.039639190593884613,0.0045186225861562615,7.3625724737855466e-07,0.0189509132166806,0.001809287265605421,0.0078108703215462412,0.02361728306568962,0.00055925874805706939,0.00032482557168054925,5.2426993782728283e-06,0.00057812123353757688,0.00015034858412364406,0.021921984222056472,0.0013977734997425498,0.019562474793442565,0.0024556192893211599,0.012162220179528515,2.0001896084043819e-06
'E',0.010764086477409167,0.99998163446969923,0.23917877625775807,0.99986906271264764,0.019244797031137892,0.99433246543629272,0.090814607104749728,0.037799769339354694,0.0027029990949377623,0.041130172062801042,0.98679486770870084,0.00019287129477719723,0.036663164720154226,0.010323569241669005,0.00088823011717379774,0.9397027289703126,0.027316146346676905,0.0013920034362499404,0.013041739573814458,2.3211508654717418e-05,0.0021974089640723928,0.001022190230828695,0.053933690005299587,0.00018317290644936088,0.027506743427628075,6.4036775210005356e-06,0.019945898373052256,1.9079877039235759e-05,0.013597785073412423,0.021265609616354566,6.0953393394834853e-05,0.0017279287513981337,0.00024192618771171908,4.0753989210612526e-05,5.9740578398246284e-05,0.00018180377380483232,0.007008305280071527
'E',0.008515634283408265,0.99992530072912511,0.38528721193098381,0.99982205330778839,0.035069091874883558,0.99725249485852585,0.018486515580867221,0.034505281780168595,0.0079458279424900712,0.021213614546311124,0.9776479874095938,0.00028113162802975223,0.021917676487858757,0.021253643849855893,0.00040687833605491757,0.94475156929396953,0.031428958791804046,0.0028184615427099494,0.032361730374332383,1.3971059415122172e-05,0.0014624035683827043,0.0010413646941398963,0.033767751976174071,0.00015524126207222658,0.020444924164378177,1.0604729552613669e-05,0.011693358375541318,2.5001550148215896e-05,0.012607189568163538,0.02367139045622511,3.8149310202721593e-05,0.0025004258045655974,0.00020651087456051128,4.2222810197361942e-05,5.7480484194286464e-05,0.00012735990520312953,0.0080038550665029722
'E',0.010199889971594715,0.99999624446114577,0.27028515275760923,0.99959585492578784,0.044021856500392816,0.99365313806867905,0.038323688987959036,0.057378080166772039,0.00075987413499434904,0.029324861353423763,0.97738520536269002,0.00022430482616737826,0.031923800414956738,0.012563611008995714,0.00065722932607184667,0.94346579361648519,0.025706718957670426,0.0018011724633100405,0.018619427455562124,1.8898106725424194e-05,0.0016228696746733314,0.0011616037655728224,0.052581061095241965,0.0001783735878435307,0.028198780063362416,6.4693413501223204e-06,0.014270471736204852,2.4487182883066043e-05,0.015091566296626774,0.027364147402173022,4.61571369972053e-05,0.0020050350502858914,0.0002456482591592738,3.5221657203780566e-05,6.7548056467638627e-05,0.00019101848182957978,0.0082022499144331299
'F',0.0069409842625866016,0.99999829074238844,0.85935298626038104,0.97579162947350551,0.00096440389339504681,0.097452790188766583,0.96937554736817899,0.0096861033423791872,0.012257861382500625,0.00046379014664515582,0.9971164148267756,0.016871257332143296,0.013796005522562695,0.013505147941595054,0.003176399358192885,0.035843231138488266,0.94760900137225812,0.002958443665845161,0.0085601700952488789,3.369735018407904e-05,0.0062717293533080714,3.1683980837563223e-05,0.00030086215190650495,5.6246691177134383e-06,0.00024082308627289891,0.00025705504632967806,0.02800882703433779,4.2086304118021954e-06,0.021435299681793883,0.0011038965934845046,0.028247178293996509,0.00030441487420655646,0.006910156956941923,0.0056091377469252371,4.0613782967279769e-05,7.8604627143007158e-05,3.2944169351681165e-05
'F',0.0073983466217000362,0.99999097677979554,0.8327465049529551,0.96278343544629064,0.0002990024613699167,0.046214121923349824,0.95955381233933557,0.0048229105379051021,0.02622106697682591,0.00039185714055520453,0.99856338138713141,0.016893054459966771,0.014638208241412936,0.012603445016688463,0.0031134980722294947,0.035347058267740719,0.95424177113860098,0.0029623973625409273,0.0086015977877330636,3.3416825486205148e-05,0.0070178591001313949,3.7456202136645321e-05,0.00032848507226554793,6.6133435666937256e-06,0.00024909847689052447,0.00024731754668095343,0.028951846575708009,4.434521135317992e-06,0.02957570310200891,0.001098299869317788,0.037923710647612081,0.00030427238715035617,0.0085250075555090427,0.0054358489385953968,5.3735644479042527e-05,9.645231265585748e-05,3.7718392052066369e-05
'F',0.0073791317103300653,0.99999964892042659,0.87994042443701082,0.92891371531037759,0.0022376171768729398,0.087532706824889076,0.92768197434858957,0.014846653693110114,0.0034606163008281524,0.00033008462297665406,0.99502288057132549,0.018666925946786785,0.012390647913621282,0.016555812704135708,0.002539603778399087,0.038179609511671785,0.94701948780156442,0.0035394919275322499,0.014116381797592836,2.9747344527583134e-05,0.0054095103175516223,4.1017003808263557e-05,0.00034071641917014968,7.4503643037751686e-06,0.00023645238838862953,0.00026199756340231247,0.029645100103196282,4.4973697686822308e-06,0.02294840095126726,0.0012375914779701514,0.023941297185441569,0.0003915059142049323,0.0084972403876043059,0.0061754944570001705,4.7850130388688959e-05,7.7915501168373364e-05,3.8169567925023788e-05
'G',0.006255799016631175,0.24454760374510603,0.99291901909285596,0.99949388291843122,0.9542291607939819,0.999793661298779,0.11220959829109965,0.0059726572848934605,0.22828126530166232,0.99635688923592036,0.50777347662236549,0.016235398147775564,0.027792901815348318,0.02858248973020517,0.00088333144527267551,0.0037093478395389921,0.00036138123137144043,0.94611491107735035,0.0018715489366701718,0.011153002015983423,0.0011658463090021417,1.30148333169699e-05,0.00017435258974035007,0.00047553161782763872,3.3281019951818283e-05,0.0058723467742456317,3.3859710090788696e-05,0.0017491769245610814,1.1243963682828484e-06,0.0034644949449904247,1.2043825649671851e-05,0.024199173848302571,0.0013182056040950802,9.5672382488151704e-06,0.00017063937492960932,0.010303703414025617,0.024737489173765614
'G',0.0063686368016886647,0.001753621999034261,0.99840512519775504,0.99990794665700988,0.99872745776156568,0.99808623661959106,0.025651099945523302,0.035136629017737349,0.60092249644786588,0.98733482990687294,0.71684412192423497,0.015417260502243034,0.008478938164405616,0.0032880916003444061,0.00014999596975657839,0.0014609253028756224,9.4999028612007298e-05,0.94236853839451418,0.00075153426255823361,0.0080668216177374307,0.011108896404075036,4.0703863976566783e-05,1.7061452750952006e-05,0.0026334279825491972,0.00012710497940345881,0.012781558120754672,8.9017653133459603e-06,0.0075319853142879131,1.9745501435837973e-06,0.00033277566470739817,5.6247616865577264e-06,0.027440939407119207,0.00030987683008926875,7.1017127879017344e-06,0.00012196837141155124,0.035561656675991267,0.017050902942701496
'G',0.011890143676021436,0.061513780066626875,0.99166263899291451,0.99989386221008858,0.9689386686809941,0.99997983003147317,0.20459343226872764,0.23356360109742896,0.052125077165873106,0.97098275591097727,0.27115342060674774,0.040894047262509545,0.016404207350369675,0.030977097216866076,0.0097558145278746015,0.00095223950082056971,0.00027459208835029999,0.94751988380460717,0.001430371188240132,0.038376356339408141,0.00045874394882773205,5.5896287340574255e-06,0.00021721359532927588,0.0003100050105575722,7.8015035708204247e-05,0.027391736514289326,1.5008470326464243e-05,0.0092624180581599158,5.2711305468403451e-07,0.014744325334337522,1.2772478099132804e-05,0.056259836485950003,0.0024144741193451065,5.9277947785695442e-05,0.00051744228906960398,0.019519041206743314,0.007610028993322116
'H',0.004180181309581618,0.88425371395456087,0.99259450995360043,0.002210654619751598,0.15792877657737664,0.99639255185135478,0.033019227787015437,0.99822763356383637,0.0059126772693079048,0.0061720085991192122,0.99996124161607436,0.0055842591913163224,5.2280527098042548e-05,0.01712079617756139,3.0421317005567865e-05,0.012871686488868977,0.0019317580728401176,0.00045508516836259642,0.9544694793004429,3.7401900370997398e-06,1.1702900458546046e-05,0.020645672868990068,0.0083138181388677131,0.0050252861510793239,0.0055662272650270237,2.0145833924149994e-05,0.012185280228870304,9.7511268961678282e-05,0.0031462126248515219,0.017465912569898982,2.2666407117049041e-07,0.0083997893313828877,0.014148232638793836,0.018095236110774567,8.4614472115207876e-05,5.196099905083598e-05,2.4471713830095236e-05
'H',0.0042781435939549441,0.9092526530776025,0.99010631398731697,0.0059685318164249303,0.049308903152061323,0.9987025183526943,0.010971782803309838,0.99771084467538573,0.019389118305856674,0.0048071390757115544,0.9998951865473199,0.0026421736614999853,3.062564103057883e-05,0.025543231416119222,3.0051542404436924e-05,0.018602078717395502,0.0020072188749505134,0.0003002290599977115,0.96271137489682534,2.4917731930445239e-06,1.2608372670264538e-05,0.020669787596694141,0.0123084861937344,0.0063009446569146218,0.0063665773547582228,2.7671780572474793e-05,0.015025958939997681,7.2256711750619739e-05,0.0042792678264711396,0.014337813900674229,2.5946428560660656e-07,0.01048054069803246,0.011037280767654178,0.02319015098034044,0.00011474038175404957,3.3136578474532188e-05,2.40258803506952e-05
'H',0.004180181309581618,0.88425371395456087,0.99259450995360043,0.002210654619751598,0.15792877657737664,0.99639255185135478,0.033019227787015437,0.99822763356383637,0.0059126772693079048,0.0061720085991192122,0.99996124161607436,0.0055842591913163224,5.2280527098042548e-05,0.01712079617756139,3.0421317005567865e-05,0.012871686488868977,0.0019317580728401176,0.00045508516836259642,0.9544694793004429,3.7401900370997398e-06,1.1702900458546046e-05,0.020645672868990068,0.0083138181388677131,0.0050252861510793239,0.0055662272650270237,2.0145833924149994e-05,0.012185280228870304,9.7511268961678282e-05,0.0031462126248515219,0.017465912569898982,2.2666407117049041e-07,0.0083997893313828877,0.014148232638793836,0.018095236110774567,8.4614472115207876e-05,5.196099905083598e-05,2.4471713830095236e-05
'I',0.011571543002684636,0.21041857488583735,0.0077587638292091754,0.99998294829752454,0.9030292136034016,0.94438251036490006,0.9836855275105999,0.057769548196726986,0.99819305321449858,0.92413425960922979,0.028481197414759199,0.0011907171748841317,0.028172092207245952,0.00015941207599574699,0.023252475752870313,2.828576112252609e-05,1.3776710186355026e-05,0.011851610975592328,1.4008814204128255e-07,0.93375424515544825,0.041454133463111942,0.00040038020867292539,1.0120960063596571e-05,0.00080452233091261698,4.8160010765499643e-05,0.0082295750079633342,0.001104424988437145,0.026830644656728356,2.5338176399537302e-06,0.00024521056923149581,0.035577738439482219,1.8342466392901383e-06,0.00079073610263985289,2.8792193471837233e-05,0.00073457120143625434,0.023667148483494892,0.037034769295577565
'I',0.0099879349625712696,0.24813780823565779,0.0062343968477508943,0.99983720988187663,0.90614221078108959,0.98922031256377851,0.98616664273319854,0.094165894673745337,0.99473068938089282,0.9288622514455499,0.02936981688129902,0.00094742135018481186,0.024729169701000413,0.00016295050996690573,0.021049070108541009,2.6403681667696103e-05,1.0326964027512183e-05,0.0087163476751209966,1.3941426532233578e-07,0.9265060446375597,0.028477769436343912,0.00039749473209508938,1.1903115641727481e-05,0.00070597747979722516,4.255783784116436e-05,0.0060242646096636135,0.0011126396889820723,0.022284942182516355,2.2241985214010945e-06,0.00026704794311183724,0.025903100683648563,1.4392090509215538e-06,0.00075037827903728471,2.5162711770090574e-05,0.00062289398926682667,0.019183121826157223,0.0327001945376506
'I',0.010725757415851309,0.16250622332752454,0.010911422959347182,0.99992795352261976,0.94909377478472512,0.95205678097133317,0.99013818662150621,0.10355812145491779,0.99723699354694539,0.92071120722620592,0.032414238117262531,0.0016936284134218904,0.028123486881814711,0.00010882577678062233,0.026065773688723839,1.9391387683071875e-05,1.1237264087892131e-05,0.012923347261099007,1.2070533948981751e-07,0.9425159922416001,0.040371287972091704,0.00038189545598190278,7.9094368854437122e-06,0.00080261894522921625,5.9748528604283092e-05,0.0083837240166488042,0.0007838255739590484,0.038121609759714035,2.1819443299527109e-06,0.00026068084529834088,0.026878145679580644,2.0020234984410153e-06,0.00081236941598210809,3.0871977684119959e-05,0.00068219385381278891,0.033406402134060278,0.028047958803448757
'J',0.0073500835866231037,0.012157167725008642,0.0024918455061078925,0.99939387373288491,0.067777197943446207,0.7858416660320785,0.99992701428116137,0.0047262716491088931,0.99875361530912099,0.52943419185014307,0.92180357585959172,0.0001842718455676415,0.0045720364805382167,8.9685454182814326e-06,0.024621099424473384,0.0012430698183083333,0.00066285898077176361,0.00036691562851775411,6.5742330240375623e-07,0.042942149142141749,0.93736461700895735,0.00030062022627288707,1.7508821555238867e-05,0.0089887151754767091,0.020063577040679046,0.010668012675577099,0.0099569249612719464,0.00099418279506601208,0.00024983564091742293,2.8819576496676594e-06,0.0126990935575889,0.00016190906282433987,4.5198953491818856e-05,0.0015928606901339474,9.5963285993056768e-05,0.0096065319832098553,0.00022204643157397978
'J',0.0061953728190007719,0.011364558580410385,0.00082005289144278953,0.99321463511920938,0.012571941767880377,0.80761238938940738,0.99998510513885963,0.0042853266850596955,0.99499229427860869,0.67918466403918643,0.9777267601882268,7.0716741536828949e-05,0.0039054994995973654,9.5397180857688897e-06,0.031577204667409015,0.0010050131094739953,0.00043441110527896664,0.00035792348023325215,5.0791359623652148e-07,0.037516403029570683,0.94558478255438327,0.00013684461040480014,3.5199202247630433e-05,0.015602160294451252,0.012027862226642667,0.011618496237074075,0.010835246348529106,0.00037848864836114977,0.00013205448728261353,1.3972271559363687e-06,0.0088493179372539227,0.00031842210309953814,4.7913004254411914e-05,0.0013339065306259791,0.00010240792560286513,0.0096057558845852684,0.00016636339042577105
'J',0.011822005332339193,0.0049456316883445192,0.0024809759791397132,0.99868065977030562,0.23178051076297848,0.90928448181361055,0.99981065047635409,0.0071699447734456488,0.99953721997312406,0.4139861735744812,0.92654848871171647,0.00062060560227053779,0.009049114903864907,4.4639773826412008e-06,0.014280997562331735,0.0013704340245683027,0.00044630365037593014,0.00043284372249772932,6.2305800320871329e-07,0.063516425300094576,0.92089453163435997,0.00065442128411719979,6.8597632981035697e-06,0.0050755729959519255,0.030963317560663745,0.0042935841559285769,0.0087184759667829764,0.002276660378091511,0.00018221730377530532,5.3374355957527815e-06,0.0056755234791251849,6.4303150366833796e-05,3.1790006844840787e-05,0.00099511186654700724,3.168927425727073e-05,0.011119473097653489,0.00028321784843918143
'K',0.0047993880570045009,0.99881415271593532,0.046632151867589275,0.00079877862394465309,0.94391324936401333,0.99772701743679792,0.019877041423356761,0.99360025355998094,0.98964824528930684,0.012226405345864028,0.7022403093008911,0.0029577345006931779,0.00054159961550690622,7.7006400999519588e-05,1.0783773935439444e-06,0.00060597374084378724,5.5861269457600914e-06,3.5475491503869222e-05,0.021162226475419835,0.00076501764194271686,2.4571812136375771e-05,0.94810388703170378,0.00043113877803395255,0.016668213376636602,0.0033534455374545713,2.1300295795546954e-07,0.0055134243150339905,0.013890251747719486,0.021805977146042464,0.017269147849357167,7.5000694037234632e-06,5.0706352642984044e-07,0.015640777930783934,2.4412808574336151e-05,0.00033842503311575569,0.0031003133312210011,0.010375787111039153
'K',0.0044465844411477121,0.99948483338045757,0.0049144717959628886,0.025288675934225971,0.99671130360212057,0.9671624008282792,4.2340182462582679e-06,0.76307586114276627,0.99759123881000822,0.0090497825851909575,0.82450189825472975,0.0048632949479908566,0.0025535050360139503,4.9772700040049661e-05,6.9899978483927938e-07,0.0019102643514358824,1.2416472197409955e-05,8.8413543056824751e-05,0.017138840969101187,0.00082654047738075066,9.4000060535337181e-05,0.95588702766718059,0.00032502707575541196,0.018811064795926834,0.0034630035767970872,1.0686567552603229e-07,0.010164163767411459,0.0083113015550882671,0.024717045239832071,0.010770340707004594,1.106151620540751e-05,5.3807848016692103e-07,0.012998246094230522,9.8428690672836408e-06,0.0001529539289679,0.0045271111447773371,0.026788415112668773
'K',0.0063117126829206468,0.99975441785991503,0.0032438741373762825,0.0061265222326724799,0.88373711709134362,0.95415146472074941,0.073809951892509926,0.72895238571161369,0.99398767160226331,0.0012816036815345092,0.99994205177854634,0.0034740042098058963,0.0026408988492860187,2.5583553691398065e-05,7.6549105064661897e-07,0.0024695150644208881,2.2441722996883331e-05,4.5726874890017396e-05,0.015785549279786384,0.00041717830490831218,0.00025698681335348163,0.93924519718903698,0.00034591448338466564,0.025865079070186595,0.0049939123213717466,7.850167886557162e-08,0.021495815459716395,0.0026056909713851333,0.03103297536179794,0.0035852930730647286,9.786393629433523e-06,8.0059361103373523e-07,0.010181798492140974,1.6807321537884866e-05,7.050355226719988e-05,0.003512835608881249,0.0095479346153741779
'L',0.0066625617665562135,0.95207588792782949,0.039203118013297671,0.99806152029529083,0.013602430641341794,0.99983188039586102,0.004737226304414829,0.95962729663984092,0.0014272189570735054,0.99532532955397235,0.99772699969783119,5.3775330708781803e-07,0.0010489683881384322,0.0035916601721583648,0.013782634729343492,0.033645219007903876,8.3425309162460466e-05,0.00014669894891595177,0.0008752720664737851,1.2450939074605125e-05,3.0175512042418491e-05,8.6614706505885423e-06,0.93560040972489067,0.0022809307235492036,0.002137555028150192,4.2497290826556768e-06,0.00034292434942542944,1.4634339163776281e-06,0.00093942747859959816,0.0069991915576723693,1.4666182303303169e-06,0.03306865768132683,0.0029986210954613215,8.8491281841067391e-06,0.0027771074778877932,0.0029114632372096928,0.00013853783739230461
'L',0.0053310774837181463,0.98491055760985036,0.026888988124731054,0.99870722732143891,0.021196726890521957,0.99976374477923258,0.0081681144889234961,0.97012511212292596,0.0012170368991543446,0.99572530674658755,0.98819506939937352,4.8921352582369512e-07,0.0010725598352193319,0.0037823377995475291,0.013055456727584111,0.032784519909544362,8.0141998655138474e-05,0.00012652629572104305,0.0008527668655209439,1.2205814830965368e-05,2.3886092095529517e-05,9.1119841466632531e-06,0.94258779062741271,0.002019420345233914,0.0018403482162522356,3.3911778792914841e-06,0.00035722755325335909,1.3250210804513348e-06,0.0010015378326985818,0.0078800541646015763,1.5359617136359658e-06,0.026010105831316067,0.0032877909509707228,7.6704739467764029e-06,0.0028420542188723487,0.0027044602105691347,0.00014691282347736629
'L',0.0097781088184183251,0.96123900596099443,0.099419328879413335,0.99837265913165885,0.072736712526472583,0.99996265095373393,0.0011937593922511254,0.97841564155122263,0.001899653066286248,0.9922097034977182,0.99212504824079695,8.160988484808559e-07,0.0010006022209646151,0.0039516065976686757,0.0099208070250161942,0.025239845989766727,8.2520349637535954e-05,0.00019868765660089707,0.0010776454139277765,1.1828814608222722e-05,2.0744642832512257e-05,8.3416831397946415e-06,0.90993538798066109,0.0017145522469770753,0.0015337360589526439,4.0097090194451164e-06,0.00024678366182810945,1.6871774439684366e-06,0.00078864215412636064,0.0079710246965417897,1.1464603257027152e-06,0.028616442804862738,0.0033300663562391025,7.7408798957035349e-06,0.0023189342327457046,0.0028776300827725943,0.00013052106460898912
